Name,Title,Rating,Comment
Bhavik Limani,"







  
  
    Perfect Budget Quality Phone
  
",5.0 out of 5 stars,"









  
  
    
  #1. The Color Gray Onyx perfect. OxygenOS which runs as smooth as they come.#2.  The quality of the sound as speaker in the bottom looks like an extra louder.#3. Plastic Design looks and feels similar to the metal that feels the premium phone.#4. Screen and refresh rate great as mentioned.#5. Battery last long full use in Game & Multi-tasking.#6. As a Gamer, it's good and perfect for mid gaming phone as we with the processor.The Perfect Budget Phone with the Camera, Processor, and Premium feel compare to other brands with the same features and price range.

  
"
SP,"







  
  
    Jack of all trades!!
  
",5.0 out of 5 stars,"









  
  
    
  Absolute value for money, considering the features that it provides. Definitely the the second best of everything, although I would rate the screen performance first class. After the first two updates, camera and power backup just got a lot better. There is ample RAM and processing power for your daily mobile chores including playing COD. Except for the oxygen wrappers and couple of oneplus apps, the OS is pretty much clean and neat.Still not sure why people bother to spend more than half a lakh of Indian monies for a similar phone with a logo of a bitten apple behind it :PDownsides -> I really miss the 3.5mm jack :( . They could also have included a telephoto camera instead of that second front facing camera (Just absolute waste).

  
"
Mavana Vijay,"







  
  
    THE BEST PHONE
  
",5.0 out of 5 stars,"









  
  
    
  Battery life drains bit fast on continue usage . But Software is Amazing Osum Superb , design Beautiful . Totally Happy with Phone 🥰👌🏻👌🏻 Thankyou One Plus Nord ❤️And Packing and Delivery 👍🏻👌🏻👌🏻 . Thankyou Amazon

  
"
Mahesh,"







  
  
    A budget  all-rounder from OnePlus Nord
  
",5.0 out of 5 stars,"









  
  
    
  It's a excellent phone , It's definitely a allrounder with gud price , everything is fine , battery life is gud..7hr to 8hr screen on time if you use normally like insta fb Twitter Play games for few hours . Camera main sensor is excellent and also wide angle sensor is decent, macro is okay. Front cam photo is gud and video is excellent. Screen is excellent amoled with 90hz and UI is excellent with already 4 updates came till now. OnePlus always known for fast updates and Oxygen UI.Performance is fine even PUBG and call of duty running smoothly. OnePlus will also give update for PUBG high ultra settings. No color tint issue with mine I have tried in dark condition check many times.No phone is giving this much of specs with price. Truly value for money comparing from European and US markets it's cheaper by 10k to 12k.Cons -Not a big battery but it's fine if you are not a heavy gamer ,plus fast charging is there it's handy.Macro cam - It's macro cam average ,it's not gud but they gave two updates for macro.Depth cam - It's also averageSlow Mo - No 480f/s

  
"
Papiya Das,"







  
  
    Huge disappointment !!!!
  
",1.0 out of 5 stars,"









  
  
    
  Such a waste of time. Disastrous phone!!! On the 2nd day of my purchase its software  got crashed.. Plz dont waste your money on this phone .. I returned it as i had no choice. O stars to this product 😒

  
"
Tyson Paul,"







  
  
    Review on 30-09-2020 !! Great Phone
  
",4.0 out of 5 stars,"









  
  
    
  Not for gamers !! Please Go for 128GB or more BUT NOT FOR 64GB PleasePros:1. Performance is very very Fast2. Screen looks Fab - bright colors with great refresh rate 90hrz3. OXygen UI u will fall in love with this !!4. Looks Premium except the plastic on the sides, well can ignore if u have a great phone case!!5. Fast Charging 30 Watt WARP - half an hour full charge  (0-100%)6. Camera - ultra wide and 8 mp are the cams for this rest are dummy7. selfie camera are okay8. Mono audio is good feels no diff from stereo though9. 5G Mobile man go for itCons:1. Camera depth Field & Macro are just for show case (Got Fooled)2. Battery drains faster with continuos usage (morning till 7 30 pm) nothing to worry as it recharged in half an hour to 100%3. No 3.5mm Jack this is a big dropback (either buy wireless headphones or Type C to 3.5mm converter)4. No Expandable slotFinally go for it if u are not much of a gamer, its worth buying for this Price !! remember 5G 765 Processor

  
"
Saptarshi Bhattacharjee,"







  
  
    OnePlus Nord 12GB 256GB Blue Marble & Gray Onyx
  
",5.0 out of 5 stars,"









  
  
    
  Yes, got both the versions!Giving a review after 3 days of use when I finally had to charge the phones again.- Used for HD online game: lag free experience and impressive battery back up even after considering these to be new phones.- Great overall built and looks, more than value for money.- Quite an impressive camera but the 4-camera set up was unnecessary other than keeping up with the market demands.- The inbox phone case is a simple one but not too great a protection for the camera bump.- A few apps come pre-installed and might be unnecessary.The last 2 points may be considered a time-waster but not my fault, could barely find a legit ground to complain. Haha!Please keep in mind this is not a flagship phone but to cater to mid tier needs, for which OnePlus Nord supersedes though!

  
"
Meghnath Saha,"







  
  
    Well nord is here finally
  
",4.0 out of 5 stars,"









  
  
    
  The review is after 7 days of use..Well from the last few years I have been dreaming of taking one plus finally nord is here after 3 attempt online..So much hype in this year.Finally got the 12+256Gb variant .Here is some review of every segment1.Ease of use -Well oxygen os is something which is so smooth , always wanted to have its experience finally it's here..The os is so smooth and crisp..with 90 hz refresh rate you can literally run so many apps in background.It is getting updates every week so get ready for android 11 by year end.2.performance - As I have told earlier is is smooth and hardly you feel any lag.One thing surprise me is the Google keep application if you set in desktop and try to use the writing feature the phone response to it very late..3.Battery life - I am hardcore user.I used it as BYOD at my work..all the office apps from Microsoft is there, So many calls in whole day, Battery depending on your usage, I have screen time of 5-6 hours daily, the best thing is Wrap charging its the best hardly took 45-50 mins to get charged ..In the beginning it will take sometime to collaborate with screen ,daily use after 3-4 days you will have the stable battery life so don't get upet if it's drain quickly in first or 2nd day..4.gaming - Well pubg is banned but I have played some other games.. Experience is good.it also has that fnactic mode which disrupts background activities and notification it's good thing to see.5. Camera-Well I would rate 3.5 out of 5.you are paying 28-30 k but will expect something good..the macro camera is uselss and hope it will improve as per updates..front facing camera is good...The wide angle camra is lacking detail..Nightscape is good and portrait is good ..I will udpate as per usage in upcoming week or month..

  
"
Harshad Salunke,"







  
  
    Almost everything in good price
  
",5.0 out of 5 stars,"









  
  
    
  Onepluse Nord (12+256)ProsPerformance: 765G has its own sustainability rate. So in performance it gives you the powerful CPU in mid-range phones. Gaming is something the OnePlus Nord can handle fairly well, in terms of performance. Popular games like PUBG Mobile and COD: Mobile run at 100% stabilityCamera: it comes with the quad camera setup 48+8+5+2 and in front it has 32+8. Wide angle range is 119° for rear camera while wide angle range is 105° wide. It supports features such as HDR, It gives you a video of 4K@30/60fps, 1080p@30/60fps, it offers amazing selfies, the quality of the produced photos is very good in both natural & low light conditions, the images, videos & text look very sharp & clear, It is attractive & fashionable.(Also check the cons)Wrap charging: OnePlus has given what they promised. Wrap charging of 30T support provides 0 to 100% within 40 mins. Seems like last long day.Built:There's Gorilla Glass 5 on the front and back which makes your phone scratch proof. It has plastic frame considering low cost it's fine to have it.Speaker: There is only one speaker under OnePlus Nord. It is not ideal for videos or games, but it becomes reasonably loud and sounds good.Red club membership: It will provide you 50GB of cloud storage. Also with several benefits.Cons:Battery: 4115 mAh battery provides less backup while you are gaming. Drains quickly. But if you are not a gaming person it lasts for a day with normal use.Camera: It has quad camera setup but Micro lens of 2MP has no use. If you are a pro photographer you better know how to click micro photograph.Headphone jack: Maybe you can call it as business strategy OnePlus Nord doesn't have 3.5 mm headphone jack. So one has to buy Bluetooth earphones or ear buds. (Simultaneously launch oneplus buds and promoted)Expandable memory slot: unavailability of expandable memory slot might give you problem later after few years of use. Considering memory storage.5G: OnePlus Nord is a future ready phone with 5G setup but it allows 5G+4G sim only one 5G sim could be used at a time.In the end If you are a fan of OnePlus and love to have good performance phone with mid-range you better chose this. It's promising. 👍

  
"
Sai Krishna Anantaraju,"







  
  
    Good phone in budget but not perfect
  
",4.0 out of 5 stars,"









  
  
    
  I loved the display. It's big and super clear and viewing angles are phenomenol. Coming from Pixel 2, I wanted a phone that has stock android or near stock android UI as I hate bloatware or ads and I need regular updates. Thankfully, there are none. Fingerprint reader is superfast. I agree with many ppl on the pros they mentioned. A few things that I didn't like about this phone are:1. Android auto not working. After connecting phone to my car using cable, I see android auto screen on my cars gets flickering for sometime and then lost connection. You can check on this issue in oneplus community as well.2. Time will stay unchanged until you focus on the screen. Even clock app gets updated time after a fration of second. This happens when night mode on as well. When you take out your phone during the night, it will be very bright. Once you unlock, them only it will become dim.3. Edge round cutouts on screen will partially hide content on some applications.4. Google play update fails every time.5. Camera not upto the mark. Expected for a person coming from Pixel device.6. Hardware buttons are protruding on the sides and they are sensitive and can easily be clicked unintentionally. I took many screenshots without realising. I locked the screen many times as well. Buttons could've been little hard.7. As geekyranjit mentioned in one of his videos that auto brightness sensor calibration could be better. There are a lot times I manually had to increase the brightness.Overall, it's great value for money phone. It feels premium in your hand.

  
"
Apurva,"







  
  
    Not worth it, Don’t gift it to your parents
  
",2.0 out of 5 stars,"









  
  
    
  The mistake of my life that I gifted it to my mom. It restarts automatically in couple of days and shows the bootloader to my mom. She is not an Android developer so she ends up formatting every time (thank god she has a backup phone and knows how to switch sim). I asked the customer care and the best solution they had was to take phone to a service center, which is not possible due to all COVID situation and the nearest center is far far away.Don’t buy one plus unless you understand bootloaders on Android devices. Why will you want to go through that pain. Never for your parents. Other than this everything else on the phone is ok.

  
"
DIVYA GUPTA,"







  
  
    Amazing NORD 👍
  
",5.0 out of 5 stars,"









  
  
    
  Arrived today One plus NordExcellent phone12 gb ram, 256 gb romI have ordered this phone for my hubby , he will definitely love this variant of one plus.Colour is onyx gray with steel finish just wowCamera quality superb, selfie camera too good, all mahal features also inbuiltTouch screen performance is better than any other phones in the marketA complete combo and fantastic phone is NORD.Thanku amazon for fastest delivery on time. 😊

  
"
Amazon Customer,"







  
  
    Worst decision ever made
  
",2.0 out of 5 stars,"









  
  
    
  Bluetooth connectivity issue after a week or so using this mobile. Thought the issue was with the BT headset, bought a new bt headset, still issue persists.I chose Nord for watching media, gaming and the ad-free software experience. I have no complaints with gaming, I can play COD without any lag. But media streaming is where I'm completely disappointed with the oxygen OS. Can't watch a video peacefully for 5 minutes in any streaming app because of bluetooth disconnect issue.Facing small hiccups couple of times a day while using day to day apps like YouTube or Instagram, but tolarable.Battery is very average. Will not last a day. Heavy users please avoid this device.Oneplus Customer service is worst. No resolution will be provided even after all the logs and mail conversations for more than a month.Fingerprint sensor is kind of slow and not up to the mark.

  
"
anjali.budakoti,"







  
  
    Worst battery and camera
  
",1.0 out of 5 stars,"









  
  
    
  Worst phone ever....please dont go for this phone this is really the worst phone ...battery drains bery fast not even last for 4-5 hours. And if you play 3-4 games of pubg it will come to 10 from 100 in just 3-4 games ....and camera is the worst..specially the front camera in low light it showing pictures you are clicking from a keypad phone.... And noramlly if you click there is soo much of noise...please avoid buying this phone

  
"
akhilesh y.,"







  
  
    Network issue / Internet issue
  
",2.0 out of 5 stars,"









  
  
    
  There is huge unkown strage network issue on oneplus nord. While internet works on browser but have network issue on few apps. I could not play free fire and pubg due to network issue. But when i connected to wifi i was able to play these game.  I tried changing sims, resetting wiffi and internet setting,i even factory reset the phone but nothing works. Either oneplus should explain this strange network issue and come with a solution or everyone should get a refund or replacement.

  
"
Gaurav,"







  
  
    Amazon is cheating
  
",1.0 out of 5 stars,"









  
  
    
  Amazon is clearly cheating through the HDFC cash back bonus offer. They mentioned if the total bill amount is more than 30k then there will be a discount of 1750/- and a bonus cashback of 1250/-. However spite of my order size being more than 30k they are not giving the cashback, saying that because with the discount of 1750/- the total amount was less than 30k so we cannot pay the cashback of 1250/-. It clearly means that the bonus was applicable for bill amount of 31750/- and not 30000/- (similar situation would have been of bonus cash back above 1lac, where they were giving 5k of cashback).This is clear case of cheating/confusing the buyer. Although the phone product is very good

  
"
Neeraj,"







  
  
    Quality not as expected from oneplus
  
",1.0 out of 5 stars,"









  
  
    
  It's been only 15 days and the screen showing blue spots.  Replacement date also gone.  These kind of manufacturing defects and low quality was not expected from oneplus. Quality has dropped exponentially.

  
"
priyabrat nayak,"







  
  
    Please read carefully all negetive review
  
",3.0 out of 5 stars,"









  
  
    
  Battery life is very bad , serious buyer go for other brand /another one plus model just like 7T ...8..

  
"
Dinesh vamsi,"







  
  
    My 1st OnePlus phone and I like it
  
",5.0 out of 5 stars,"









  
  
    
  It's my first OnePlus phone.It is very good.. but every phone will have some good and bad things..let us discussPros:-1)it's display quality is amazing and colours are vibrant...just when you experiencing such quality you wil defenetly impressed...it's display better than samsung phones(compared with A50)2) battery somewhat good.They providing 30Watt fast charger with in the box.It's a good thing.It is full charged approx 55min.3) oxygen os...  It's super.. didn't experience any lags while  using. Finger print scanner is fast and accurate.4)camera is super.great resolution pics are coming.5)even it is monospeaker it is loud than realme samsung phones.i am surprised.sound is descent.don't worry about sound.it's output is goodCons:-1)Battery somewhat draining fast.It will come below 10 percent if you use high brightness and high refresh rate by evening.if you on battery saver mode it will come till night.2)macro lens are waste.pics are not coming with high resolution.better to use main camera for macro shots also😌.3)there is a bug.if you go to settings for enable full display for Amazon and some apps,there are showing no apps.may be it will fix via update.Overall it's good for medium gamers and best for good performance..Defenetly you can use this phone for 3 years..Another thing is that I didn't observe any tint issue.But prize somehow it's little bit high.it is better to bring base model at 128+6,8+256,12+256Anyway I am satisfied with this device

  
"
Laxman,"







  
  
    Just a budget phone
  
",2.0 out of 5 stars,"









  
  
    
  Budget phone

  
"
Ayush Khorgade,"







  
  
    Faulty mobile piece send by Amazon
  
",1.0 out of 5 stars,"









  
  
    
  Mic was not working properly not even its call recording. I request for return but i was forced to get a replacement and now replacement is getting delayed. Lastly I am now stuck with faulty piece waiting for replacement. I have never had such a bad experience with Amazon.

  
"
Urmila,"







  
  
    Premium Midrange Phone
  
",5.0 out of 5 stars,"









  
  
    
  Pros:-Great performance....Fast charging....Average battery life... Good camera quality in this price range...Cons:-I was facing bluetooth connectivity issue with product...Specially while connecting to bluetooth earbuds...contacted one plus customer service, their response was quick but issue wasn't resolved... Finally got replacement by Amazon..

  
"
Vinu,"







  
  
    One plus nord marble blue 12gb variant
  
",4.0 out of 5 stars,"









  
  
    
  ProsValue for money. I availed the Amazon exchange program as well. Hats off to oneplus for engineering this product. The 90hz panel is the best feature of the phone. The 765g does not feel slow at all. I have the 12g ram variant. Build quality is very good even though the frame is plastic. The marble blue color is beautiful. The stock android experience is really cool.ConsA little disappointed with the camera package. Though there are 5 to 6 of them, I feel they should have cut down on the numbers and focused on improving the wide angle lens and overall image processing.

  
"
Gowtham,"







  
  
    Not a good Phone.
  
",2.0 out of 5 stars,"









  
  
    
  If your are old Oneplus user you will be disappointed. I am sharing my view based on comparing my old Oneplus 5TIf you consider Camera this is not worth the upgrade from Oneplus 5, 5T, 6, and 6T Camera. (Take a pic with trees or plants in the background and compare)Sound (Speaker) is averageBattery life is same as Oneplus 5TOnly good think is display is smooth.Processor is slow compare to Oneplus 5T. Takes time to click and process the images initially is shows pixels in-the images after sometimes it loads.Apps repose is slow (Instagram, Olx, Facebook.)Network (JIO) Is not up-to the markIf you downloading something and try to use other apps its takes time to respondEven with the full network coverage Browser goes offline.Only with the Hype by saying 5G ready and Lesser availability there are marketing this phone.5G is minimum 1.5 yrs away think before buying this phone

  
"
Irfan Jamal,"







  
  
    Good Phone Overall with bad low light photography performance
  
",4.0 out of 5 stars,"









  
  
    
  The phone is good overall. No performance issues whatsoever (it has beefed up specs, so yeah) and the good old Oxygen OS is snappy as ever. The display is good too (colors pop). The main camera (back camera) is great. It has a lot of detail, handles dynamic range well and the photos come out good (albeit a tad bit on the brighter side). The wide angle camera is okay at best. The macro, meh. The selfie camera is fine too (but struggles heavily under low light).Overall a good phone, with a good main camera (others are just ok)

  
"
Parth Parmar,"







  
  
    Best in Budget and Quality.
  
",4.0 out of 5 stars,"









  
  
    
  I had this mobile in my hands on 17th August 2020. Now I am writing this these review to share my 2 month experience with this phone. First of all these phone is best in range with its quality and hands on experience. But for details I am writing pros and cons1) Camera quality: it improved after getting updates. Many reviewers said the micro lens is of no use but I think you can use micro camera in scanning small documents and photographs.  Pros : The day light camera (both front and back) are excellent. An awesome nightscape mode.  Cons: sometimes lacks on touch click, it takes slightly more time to click photos. The video quality can be improved. And the night time selfie very much disappointed me.2) Battery life and charging:- overall is good. It has one day complete battery life( when you charged it 100%) for normal use. But if your screen life is nearly 8-10 hours you'll need to charge twice.Charging is very fast from 0 to 70-80%. But it takes time after 80%. Sometimes the mobile gets heats up. And during that time the charging speed is very slow. My advice is to charge it only through OnePlus redcable charger. From the other chargers it take too much time.3) Body and screen: Dropped from my pocket (with cover) 2 time from a distance of 3_4feet, no effect on body or screen. The screen and body gives a great experience. But corning area is of plastic and it is getting scratches on it.The phone and messaging apps are of Google and were not those in others OnePlus phones, there is recording call option available in phone app but when I click it says ""Your phone is recording"" which is audible to both the callers. That's not good.Other than these the processor, 90hz refresh rate and OnePlus os gives you a great experience.

  
"
Rishabh Kumar Sharma,"







  
  
    Good midrange smartphone
  
",5.0 out of 5 stars,"









  
  
    
  Review after 1 month.Cons:-1) Camera is not upto the mark, but Oneplus team is trying to resolve it by continuous Software Update.2) No stereo speaker.3) No 3.5mm headphone jack.Pros:-1) Very good display.2) Good Battery life, 9+hrs of Screen on time.3) Speaker has good sound even it has mono speaker.4) Camera is getting better.5) Fast Charging.6) Super of daily use, smooth performance.Others issues review:-1) No tint issue faced from starting.2) No bluetooth issue.3) JerryRig shows phone can be breakable with bare hand, but you are not JerryRig it is good phone not easily breakable instead of having plastic frame.

  
"
Nitin,"







  
  
    Awesome Phone. Go for it !!!
  
",5.0 out of 5 stars,"









  
  
    
  Good phone. When I received the package, it was well packed. So, no issues in that. Coming to the phone, it is an awesome one. I went through a lot of reviews about this phone and most of which were negative and not encouraging. Though they scared me to purchase it, but I still wanted to buy it and I feel that I made the right decision. I did not find any issues with the phone. Everything about the phone is just good. 😀

  
"
Sairam Rallabandi,"







  
  
    Is it one plus phone or a realme phone?? Stay away from Nord
  
",1.0 out of 5 stars,"









  
  
    
  I was a big fan of oneplus and using one plus 6t from past 2 years. Was really excited and bought oneplus nord mobile for my wife. My excitement finished then and there. Phone doesn't look premium at all, looks very cheap and plastic. Biggest let down is the camera, it shoots like a 10 years back phone and selfies really suck.If you're thinking to buy please Invest 5000 more and take one plus 7t.It is a better buy that this.You have disappointed many oneplus with this product!

  
"
Akash Patki,"







  
  
    Power that it can't handle and the theory of Return
  
",3.0 out of 5 stars,"









  
  
    
  I am One Plus user since 2016, and Bought this Phone after a Lot of reviews and a months wait.No reviewer, absolutely no one pointed out the very fact that with great power comes great responsibility.If you ask me features.. i cant say they are any less than expected. I am not fond of photography, neither of heavy gaming. But I do require heavy multitasking, good network, seamless performance in day to day basis, good battery and clean OS. But this phone has all of them. More than what you will ask. It houses the same modem that OP8/OP8 pro has, same camera Hardware as OP8, Almost similar OS. Special mention for network and data speeds. It has LTE Advanced with several additional capacities and absolutely flawless network.Screen on Time (4-5 hrs) Consistent and Charging is flawless. Battery drain is more during Hotspot or Mobile data.Charger doesn't heat the phone. but Processing doesBut only drawback is Snapdragon 765. It is by far highly weak for all of these.  It cant handle it for long and heats up too much. Even knowing this, the manufacturer has adopted different cooling systems like copper heat desiccator, on CPU, camera even at screen but of no help.I experienced heavy temperature up to  42-43 degrees on normal  usage and 45+ on 10 min video. Gaming also heats up equally. Even OP  customer care agrees 45 degrees damages CPU..Story of return... Something you should be aware ofI dint order return till 7th day. in all these 7 days I contacted Amazon CC and Oneplus CC. Followed their suggestions,  Wiping out Cache, Testing in Safe Mode, Factory Reset, etc. Followed min 20-max 80 % theory of battery chargingOn 7th day when I ordered return, I understood few conditions of 7 days return warranty. It saysItem received is physically damaged; (you should report in first 48 hrs)Item received has missing parts or accessories;Item received is different from their description on the product detail page on Amazon.in; orItem received is defective/does not work properly.Now its the last case for mine, but its highly subjective. Who will determine thisAmazon has a technician who will visit and inspect.Who are they, they are third party engaged by Amazon.the First visit fellow, from (TROUBLE SHOOTING).This fellow calls me at 11th hour (half hour before service needs to be completed as per schedule).He says he will come in few minutes and ask me some details.after few hours, i find My service is completed.What is the report?  my phone is working fine and no issues,That should make it non eligible for return.That is where Amazon comes to rescue. They listened to my issue and Arranged another senior technician.Also share that the only technicians report is not everything. By the time I already have temperature screen shots. I shared these with the second technician and he agrees to ""Item received is defective/does not work properly."".Thankfully my phone  return in picked up and money credited back. Thanks to amazon.and I ordered my other phone (off course not NORD) from amazon (!).So these are few words of caution.

  
"
Mohammed azhar,"







  
  
    OnePlus Nord...worth a Buy...The New premium show
  
",5.0 out of 5 stars,"









  
  
    
  Received mobile even before sale started on AmazonSo one of the first customer to useThe phone touch is like butter and design is really goodI switched from OnePlus 5T to Nord ,so no issue in understanding the features.Oxygen is the beast UI in Mobile phonesPro's1.90Hz display-This you will understand the difference when to switch between apps, gaming and reading articles2. Fluid AMOLED display better than many phones in this range....compared with few Mobiles that my friends have.. OnePlus Nord is way better3. Battery life is just awesome.. even at 90Hz4. Design is very pleasing and elegant5. Camera- Rare Camera & Front both are good ...I don't use much still I think OnePlus must give update through which it can improve alot .6. Oxygen OS- Best in market & and best in class7. Warp charge is insanely fast wow....fast (30W)Con's (Mostly are expectations as a old OnePlus user)1. Side body being metal than bring plastic2. More colours, I like one which I have but would have being more delighted if could have got moon light black..Important Note:1.Many features such apps having dark themes,quick zoom to screen size, customize app icons, colour customizing and many more gives OnePlus mobile like Nord way more advantage than other mobiles in market even if they give bigger screen,better camera or battery2. Most important thing it will give to all Android updates for next 3 years....100% sure because I got started OnePlus 5T with Oreo (8.0) then I even got Android 10... So no other Android mobile company at present give this.#Oneplusnord#stayhome#staysafe

  
"
dev,"







  
  
    OnePlus Nord
  
",3.0 out of 5 stars,"









  
  
    
  Battery life is good not that awesome it take around 1hr 15min for full charge , performance wise it is smooth and fast to use but I am really sad with nord camera I found 3 problems in camera first portrait single person mode click black and white image second worst slo mo I have seen third micro lens is bad . I seen one or two problems more ...  When you watch hd or 4k content there is problem of auto brightness and issue of display ( green and pink tint ) when brightness is low. Anyway it is not a deal breaker but overall I will give 6.5/10

  
"
abilash,"







  
  
    A worthy opponent !
  
",5.0 out of 5 stars,"









  
  
    
  I am very much satisfied with Nord and it ticks all the checkboxes for a daily driver.It is smooth,clutter free,fast and takes avg to good photos. 90Hz + Amoled is jus brilliant for this device that makes the user experience to an another level..overall in with this mid range segment difficult to choose another phone other than Nord !!Thanks Oneplus and Amazon !

  
"
navin prakash,"







  
  
    Camera and battery
  
",5.0 out of 5 stars,"









  
  
    
  Reviewing after 2 week of usesPhone is running buttery smooth and I haven't face any problem.2 Things I like to mention-Battery backup can be much better.-Their is no problem with camera(hardware) but the problem is with the image processing (software).When you shoot in RAW and then post process(LR or Snapseed) it then you get best out of camera.Nothing is perfect in the world go ahead and buy it. A good value for money phone at this segment.

  
"
Karan,"







  
  
    Less bluetooth connection options
  
",4.0 out of 5 stars,"









  
  
    
  Overall the device is pretty good. It performs well and charges super quick. Everything is good.But there are several areas where I'm facing issues.1.  When I connect my Nord to my car bluetooth, the car's display shows only 2 buttons (Playpause and Settings). But when I connect the older OnePlus 5t, there are 4-5 buttons being displayed i.e. Playpause, repeat, shuffle, list etc.Before Nord, I was using Moto g4 plus and there were still 2 buttons for which I thought the reason to be the older android version. But the same issue is with my OnePlus Nord. Totally disappointed with this.I checked this in my 2018 Grand i10 stock Infotainment system.If you can help, I'll be thankful.2. Why isn't the rear camera setup able to record videos in 4k 60 FPS? The front camera has lesser megapixels but is able to record in 4K60FPS. OnePlus should roll out an update soon to solve the issue.

  
"
Rahul singh,"







  
  
    Above average Phone; Poor battery backup
  
",4.0 out of 5 stars,"









  
  
    
  Battery life: Drains very fast, heavy users will get only 6-7 hrs of battery backup also charges battery 100% in 1 hr.Display very goodSound above averagePerformance excellentIf you need good battery backup please go for another phone..  Nord battery Drains very fast really fast..

  
"
ishan s.,"







  
  
    One plus nord is here
  
",4.0 out of 5 stars,"









  
  
    
  Great product by 1+, this is my third phone of 1+ after 1+x and 1+5, Blue marble color is catchy. Battery life is good,, oxygen is best as always. Camera quality is very good,got an update for macro camera setting, nightscape camera is excellent, did not face any issue of tinting in low brightness. Processor is fast and full charging under 1 hr.All in all very good phone in the range

  
"
Amazon Customer,"







  
  
    Review with 8 days usage
  
",4.0 out of 5 stars,"









  
  
    
  HiAfter usage of more than 8 days, I'm writing this review.Pros1. Looks n feel is definitely premium2. Fresh feel of product3. Battery life is good with mild usage, will easily last a day.4. Fast processor5. Amazing capability of multi tasking6. Oneplus os is gr8Cons1. Camera is okay, but could have been better, depth in pics lack original colors  though day light photography is okay2. Back finish is gloss, tend to slip out of hands so back cover is must

  
"
Shaggy,"







  
  
    Awesome buy.
  
",5.0 out of 5 stars,"









  
  
    
  Awesome performanceIf you are not a gamer or a professional photographer this phone is such a great option for you. Love this phone UI it's far better than iOS. I used OnePlus and oxygen UI first time. Really impressive. Thanks Amazon for a fast delivery and also thanks OnePlus for this great user experience.

  
"
Aniket Diwate,"







  
  
    Best 5G Smartphone in Mid Range Budget
  
",4.0 out of 5 stars,"









  
  
    
  My First One plus Smartphone loved this smartphone.One plus Nord Specifications:90HZ Amoled Display8GB Ram128GB Internal Storage48+8+5+2 MP Rear camera32+8MP Front CameraSnapdragon 765G Processor5G ReadyDual sim (5G + 4G)Fingerprint reader is as fast as face unlock both the security parameters are quick and fast.Camera Quality is also good amazing picture quality it enhance picture quality as it comes with 48MP Main Camera 8MP Wide angle 5MP Macro and 2 MP Depth camera. Love nord's camera Quality.Good processor Snapdragon 765G That helps for good gaming ExperienceOverall device performance is good loved this smartphone

  
"
Saravanan,"







  
  
    Nords review after 1 month use
  
",2.0 out of 5 stars,"









  
  
    
  Before this phone, i have used Redmi Note and that UI and features are far better than Nord model. Battery life is not at all good. The battery drains faster even in idle state.  Speaker quality is not up to the mark. Don't go with this model because of the brand name alone.

  
"
Jeet,"







  
  
    An excellent premium midranger.
  
",5.0 out of 5 stars,"









  
  
    
  A very good all round phone. No display tint issues, no bluetooth issues, no mobile data & wifi issues.Stock camera is decent but GCam is fully supported for all lenses and it improves the quality especially in low light.Performance is top notch.With no gaming i am getting around 9 hr of screen on time at 90hz  but battery life will differ with everyone.Overall very satisfied and suprised after seeing so many videos on tint issue, bluetooth issues, wifi issues, etc etc.

  
"
Subhashree sahoo,"







  
  
    I'm in love with this phone 😍❤️
  
",5.0 out of 5 stars,"









  
  
    
  OnePlus phones are always awsm👌🏻I've read many of the reviews that the camera quality is not that good but in my case I love the picture quality and ofcourse the front camera is also awsm..Battery life is also very good, if you charge it once you can use it for the whole day..Just go for it without any doubt n I just love this phone ☺️

  
"
Ramya naik,"







  
  
    Satisfied 😍
  
",5.0 out of 5 stars,"









  
  
    
  Seeing Few negative reviews I was worried about the phone . But trust me guys it's amazing phone. You just need to know how to take pictures . Few are saying camera is not as expected but it has got good camera , smooth functioning n also new update also . So I would recommend people to buy this product . even the video quality is good. As I'm a YouTuber , I feel happy about the phone camera ,display, light and sound too.

  
"
Vinay Rajput,"







  
  
    No doubt just buy it...!!!
  
",5.0 out of 5 stars,"









  
  
    
  *Design is super awesome*Handy smartphone*90hz display is super smooth and colors are vibrant*Camera is great in all modes*4k 60 fps front camera is just wow*Wrap charge do its job*Very simple and clean phone thanks to OxygenOs*Battery life is also good

  
"
Srishti $,"







  
  
    Over-hyped phone! Camera issues.
  
",2.0 out of 5 stars,"









  
  
    
  I got the phone some days back and I have mixed opinions about this. First of all the camera is not that great. You can get phones with much better cameras at this price range. Noticed frequent lags between pictures and the camera takes its own sweet time to process/enhance photos. The front camera does beautification of photos in artificial light which is a let down. Low light performance is bad (I am seeing this blue blur in the pictures clicked at night with artificial light and have complained regarding the same.) The side panel is fragile and prone to scratches. The fingerprint scanner is decent. I am not much of a heavy phone user but yes the battery drains out fairly quickly. The only saving grace is the Oxygen OS and hence a smooth normal user experience. I had Poco F1 earlier and now this and I won't even call it an upgrade. Its an overhyped phone. Not much value for money. Plus you got to invest extra for phone accessories!Maybe updates would solve some of these issues in future.

  
"
