Name,Title,Rating,Comment
Ashish Kumar,"







  
  
    Worst company's phone.
  
",1.0 out of 5 stars,"









  
  
    
  I would like to tell that I had bought this phone and it was over-heating. Then the phone was not accepting touch. I went to the service centre and they wasted time and I was made sit there a complete day. The lawner  they provided was of no use. Then they told that the spare parts are not available and hence provided coupon. I went to the shop but they were not having m31s or other phones. I asked if there is any other shop then they told no other shop is in this city. I confirmed it from customer care, they told 3-4 places. I went there but found that the shops mentioned did not accept coupon. Then I asked the numbers for shops which accept coupon in other cities. The contact nos. they provided were all invalid. Then I mailed to the company so that I could use the coupon online but the company said that it is against their policy. I am feeling completely cheated and forced to purchase a product of more cost even if I don't like it or it is out of my budget.

  
"
Prateek Dutta,"







  
  
    Monster in Town
  
",5.0 out of 5 stars,"









  
  
    
  A superb phone at the price point. Buy it if you want a gorgeous display, superb battery life bundled with fast charging and amazing camera.pros:Amazing cameraMonster battery with fast chargerBeautiful displaySamsung brand nameCons:Dated processorFingerprint is a bit sluggishOverall a good overall package.

  
"
swarnadeep mitra,"







  
  
    Worst Phone Ever
  
",1.0 out of 5 stars,"









  
  
    
  I had ordered this phone for a friend. From the moment of unboxing there were a lot of issues. Most importantly there was a specific audio issue that i looked up on the internet and found other users also are facing. There is a strange noise in the 3.5mm slot. Amazon was contacted for service personnel whose service was poor. he saw the phone was defective yet filed the report with amazon that all was okay. again a request was made for another service person which turned out to be the same as the previous person. this time he filed a report saying replacement needs to be sent. which took one week to come. Same issue with the replacement set. I sent it back which took more than 7 days to go to chennai from bengalore. where the phone was delivered. Still no money reflected in the bank account as i had purchased it on credit card. probably the worst experience ever with a phone.

  
"
sadiq s.,"







  
  
    UNEXPECTEDLY AWESOME PHONE
  
",5.0 out of 5 stars,"









  
  
    
  M31s is good value for money....processor appears to b undercooked but works just fine....battery life superb when u get the new phone it actually learns how n what v use and accordingly uses the battery except the first 3 days once 100% charged the battery lasts for 2 DAYS for me with heavy usage of camera streaming socializing gaming etc......Camera is awesome compared to any other phones in this segment I am comparing against moto 1 fusion+ oppo f11pro f15 and K20 pro as tried them b4 hand...Screen sensitivity could b better to touch....super fast charging from 15% to 100% in a hours time with WIFI on.....rear body needs glass cover or protective filming as easily prone to scratches hence case isa must(got my first phone case ever for M31s......Display resolution is FHD and camera has slo mo n the lapse which is brilliantly configured and i believe the first samsung phone in this category to have these features....it also supports reverse charging wired so u can use it like a power bank but the other phone should also have a type C port...All in All A VERY GOOD PHONE I AM EXTREMELY SATISFIED AND WOULD SUGGEST GO FOR THIS PHONE AS ITS AN EXTREMELY GOOD CHOICE OVER OTHER CHINESE PHONES.

  
"
vivek sharma,"







  
  
    Good camera sensor but battery life needs to be optimised
  
",5.0 out of 5 stars,"









  
  
    
  Where do I begin.....the phone has so many good things that the few major faults that it has can nearly be overlooked. The fingerprint sensor works extremely well even through a case, as for the camera,the camera is not built into the phone, the phone is built onto the camera with extremely good night mode,hyperlapse,super slow motion and extra stable video recording, what else could one want, it has some helpful features for my wellbeing like wind down(greyscales the screen),blue light filter etc. It ensures my usage does not affect my health. Overall a very good buy the only problem I have faced so far is its unusually short battery life for 6000mah out of the box, but it can be rectified but putting apps in sleep or deep sleep categories,to top it off it comes with McAfee anti-virus.

  
"
Vaibhav,"







  
  
    Dont doubt this one. Far better than chinese phones in the same range.
  
",5.0 out of 5 stars,"









  
  
    
  I switched from using Redmi to Samsung and as soon as this phone launched I knew this is very competitive. The user experience is far better than Redmi phones and you won't be missing out on anything as it is loaded with features. I liked the One UI better than MIUI. All in all if you don't want China this is the go to phone for you. Here are the pros:1. Superb Camera Quality. Stunning front camera. Facilitates Video calling with high quality.2. Very fast processing. Good for a normal gamer. Doesn't lag at all. Ram utilization good. Fast switching between apps.3. Battery backup is amazing. With moderate usage you can do 2 days. If you wake up charged with 100%, by night it is about 50-60 left.4. Display quality is amazing with super amoled screen. The display quality in itself makes the phone look premium and you will love everything you see on the screen.5. Fast charging. My phone charged from 0 to 100 in about one hour. Reverse charging also works well.Cons:Only one so far. While using Snapchat, the videos lagged slightly. May be it is the app issue since everything else works like wonder.

  
"
Jagruti Sahu,"







  
  
    This phone is really Awesome
  
",5.0 out of 5 stars,"









  
  
    
  This phone is really Awesome and I think its battery life is amazing we don't  need to charge it for 2 days and its charging speed is really fast it only takes 20 to 30 mins to get fully charge .The camera quality feels like shoting from DSLR camera .Its video calling quality is also great 👍  .It has amazing features which is Single take .I recommend  to all customers to buy this phone . Its fingerprint  sensor is also great it takes 0 secs to unlock and we can add more than 2 fingerprintsTHANKS AMAZON and THANKS SAMSUNG  TOO

  
"
Rakesh,"







  
  
    Phone with good battery life, camera and crisp clear screen
  
",4.0 out of 5 stars,"









  
  
    
  What i likes about the phone:Good battery life can easily run for 1.5 days with moderate use and 2+ days for light useGreat camera awesome features to capture customized photos and moviesGreat display with crystal clear resolutionDual SIM and expandable storage optionWhat i did not liked much about the phone:Despite having 8GB RAM phone is not that fast. My previous POCO F1 with 6GB RAM was much quicker in response than this 8GB RAM phoneCharging takes time understandably because battery is somewhat bigger.As i am using the Samsung phone for the first time not much customization is available to control the features of phone and Apps.

  
"
Sourabh,"







  
  
    All Rounder with good camera and battery life
  
",5.0 out of 5 stars,"









  
  
    
  After using the phone for 10days, I'd say the following:Camera - Daylight 10/10, Night Camera -7/10Battery -10/10Processing Speed -9/10Selfie camera -8/10Fingerprint Sensor -8/10Security-9/10Gaming - 9/10Overall a good phone at 21k price range and non Chinese phone. I'd recommend to buy this phone if you are looking for a mid segment phone with enough ram and memory to run for atleast 2 years. Data Security and interface is better than any Chinese phone. My request don't buy any Chinese phone and put all your personal data at High Risk. Thanks

  
"
darshan,"







  
  
    dream mobile.....after waiting since last three month which is fulfilled my all requirements .
  
",5.0 out of 5 stars,"









  
  
    
  You can say its my dream phone... I don't like rear figure scanner...also I want best camera and battery..and some times I see movies or knowledgeable videos in phone ...screen is very nice.....blue light filter very nice ... low radiation.....c port charger and speedy charger...so u can say.. I found all in this phone.. I waiting and searching since last 3 month for phone which can full fill my all requirement and I heard about it and I wait for it for 30 days and purchased on lunch date....and after 6 days its available online in amazone... so I love this all process and phone... I am fully satisfied  it i click my daughers photographs who is 1.5 yr old and I a so happy to store life time memory for her...thanks amazone and samsung to make my life happy , enjoyable and meaningful and simple.thanks again.....(I write this review after 15 days use.thanks)

  
"
PK,"







  
  
    Value For Money - Best Non Chinese Phone for Rs.18000
  
",4.0 out of 5 stars,"









  
  
    
  Bought this M31s 6GB-128GB variant on Amazon sale for 18k after bank offers.Build Quality: 5/5Back is not glass but material is awesomeAudio Quality: 4/5Single speaker sounds loud but Phone resonates at full volumeDisplay: 5/5Top Notch AMOLED - Youtube HDR supported but adaptive lighting to be disabled manually else screen flickers in low light. Colours are Vibrant and pleasant to eyes. No edge lighting support.Daily Performance: 5/5All apps works just like breeze. No lag or heat issues.Gaming Performance: 4/5Call of Duty Mobile and PUBG works perfectly in default settings(Medium). No heating issues. Graphics is just awesome in AMOLED display.Software: 5/5ONE UI 2.0 is the best in Android Market. Clean and neat UI. Phone comes with few bloatware with My Galaxy App. You can uninstall all at ease. No unwanted ADs or mandatory APPS. Samsung Max VPN is available for free. 2 Months YouTube premium comes for free.Camera: 4/5Camera works perfectly in indoors as well as outdoors. Low light pics are good for this price range but not perfect. No OIS. Fancy one shot features works well. Camera UI is clean and app opens pretty fast.Fingerprint Reader: 3/5Side finger reader is fast, no doubt in it. But, in display would have been better. The finger print reader is fused with power button, hence the button feels choppy. I would say this is the only set back.Battery: 5/56000maH Easily lasts for 2 days on normal usage. Even for extreme users, it should last for 1.5 days. 25W fast charger provided refills this mammoth within ~90mins.Packing: 2/5The Packaging was horrible. The manuals were not even inserted properly in the pouch.

  
"
Anand Mayanavar,"







  
  
    Nice features but some problems.
  
",4.0 out of 5 stars,"









  
  
    
  Samsung brand is very nice but this time M31s is not more satisfied to his customers. Side fingerprint sensor not like to me. CPU Back case also not in the box. Plastic Glastic body is not like to me. Otherthan Camera is very good. 6000 mah Battery is also very good. Display is very nice. Price is more for this product compare to this features. Thanks Amazon for better service.

  
"
Shivam S.,"







  
  
    Samsung M31S
  
",5.0 out of 5 stars,"









  
  
    
  The Samsung M31S, is truly a monster category mobile phone which has amazing battery backup, great storage space and way awesome camera and its features. After a full charge, the battery drains out to 12% after 38 hours and during these hours my GPS, Internet & Bluetooth stays on. I’m using an Airtel connection and the area where I live in has network connectivity issues and the network bar keeps on fluctuating from 2 to 4 lines all day still the battery works for amazing period of time. Coming to camera, the 64megapixels gives amazing shots, the macro depth camera captures quite intricate details and selfies are just too good.

  
"
Rakshit malik,"







  
  
    Review of a one Month Old Samsung Galaxy M31s
  
",4.0 out of 5 stars,"









  
  
    
  As the name Suggests it is a Monster, Here we are talking about The Samsung Galaxy M31s, I bought 1 month ago. My handset is a 6gb, 128gb variant in the color mirage black. Handset is quite Light in weight despite having a big battery. Battery backup is the main highlight of this Phone. As 6000 maH is enough for at least 2 days when once full charged. Talking about its rear mounted fingerprint scanner , it's really fast like a Cheetah. And not at all clumsy,and easy to access. Now Coming on to the camera,  The quality of the rear 64 MP Sony lens is quite astonishing. With the unique feature of intelli cam in which you can click 8 different modes of a Picture/Video in the same time. I think More improvement is required in The macro lens as the pics clicked by macro lens were not that upto the mark. Also the 32MP selfie camera clicks good selfies but lags the Clarity and precision in Dark. I m not a Gaming person , so for me the Processor of this Handset is wiking fast and smooth. In a nutshell I can say if you are a person going for #Boycott Chinese products and you want the quality of Samsung by spending a little more. You should definitely go for Samsung Galaxy M31 S for the Mobile Phone under ₹20,000.

  
"
kumara nayak k,"







  
  
    Best in price range with Awasom features
  
",5.0 out of 5 stars,"









  
  
    
  Rear camera 64-megapixel (f/1.8) + 12-megapixel (f/2.2) + 5-megapixel (f/2.4) + 5-megapixel (f/2.4)Front camera 32-megapixel (f/2.2)The Samsung Galaxy M31 managed to make a good impact in the budget segment thanks to its crisp AMOLED display and a big battery, which helped distinguish it from the competition. Samsung has launched its successor, called the Galaxy M31s. The new Galaxy M31s sports an Infinity-O display and the Single Take camera feature,The Samsung Galaxy M31s is the successor of the Galaxy M31 and brings new features to the segment. The Galaxy M31s sports a 6.5-inch Infinity-O AMOLED display with a hole-punch at the centre. Just like the Galaxy M31 this too packs a big 6,000mAh battery but this time around Samsung has paired a 25w charger in the box.Samsung has also gone with a side-mounted fingerprint scanner on the Galaxy M31s. The phone has a ""Glasstic"" back which looks like glass but is actually made out of plastic. It is a fingerprint magnet and picks up fingerprints very easily. The phone runs OneUI 2.1 on top of Android 10. The Galaxy M31s comes with a fair amount of bloatware preinstalled on the device.

  
"
Dushyant Chincholikar,"







  
  
    A Monster to Disrupt the Monopoly
  
",5.0 out of 5 stars,"









  
  
    
  Hey Guys,Extremely good phone, with beast of battery. With my usage lasted for 2.5 days. It will last longer if the app management is corrected a bit, which can easily done via software patch. I am sure Samsung surely will improove!!Easy to handle with the classic ""GLASSIC"" finish. Handy phone with nice edges which fits into my hand.AMOLED INFINITY O display support 4KHD videos which is awesome. where it gets really aweosme when we use Dolby feature.Plus liked the feature where Notifications are displayed as pop-up. Lobe the new UI.I am sure with the price tag, this beast is definitely going to disrupt the monopoly what its competitor has to offers.A best to look out for..!!! Very HAppy with the device.

  
"
Siddhesh Bhutki,"







  
  
    Best Budget Smartphone with Super Awesome Display and Larger than life Battery
  
",5.0 out of 5 stars,"









  
  
    
  SPELLBOUNDThe above-mentioned word might not do a lot a lot of justice to the performance and value that this little device offers.I am writing this after using Samsung M31s for 15 days. Not a long time frame of usage but I would want to share my experience about this little monster(samsung didn't pay me btw).First of all, Exynos does not disappoint.Camera is top notch with intellicam feature that ensures that all the beautiful or not so beautiful moments seem beautiful. It will impress you no matter what.6000mAh battery will keep your phone going for atleast one and a half day if not more, with normal internet surfing and youtube viewing.Phone is very snappy owing to the 6 GB RAM(though 8GB is also available) and 128 GB internal storage.The wait is over. Samsung has, finally, come up with a competition worth handset that can give a tough fight to the existing chinese phone makers.More importantly,  it is Made in India.Blindly go for it if you want a smartphone under 20 k. I bet it will be more stable than your ex gf/bf.Cheers.

  
"
Denzil De souza,"







  
  
    Best phone with all best specs
  
",5.0 out of 5 stars,"









  
  
    
  Always had complains about Samsung phones as they were never value for money that other Chinese companies used to be but when I brought A51 early this year my perspective completely changed. The experience with it was soo good, the screen, the safety and the feeling of using something superior.. unfortunately the phone got drawn and then I had tough time to find equivalent phone under 20k and then came M31s..It gives the same feeling that came from a51 with more features to add and few features were lacking but that don't make much difference. Its a battery moster and so is the complete value for every buck I paid... My next phone will surely be Samsung for sure...

  
"
shalu,"







  
  
    Go for it without any doubt.
  
",5.0 out of 5 stars,"









  
  
    
  This is best thing you can get at this price from a reputed brand with Made in India tag. I'm writing after few days of usage.Good:- Android 10! Beautiful looks! Finally I can delete SMS from notification now!!- Display is excellent with Blue light filter.- Performance is good. No heating or lagging. Real Racing worked fine.- 6000 Mah battery is BIG- 128 GB storage is pretty good. 512 GB card supported with dedicated external card slot.- Both dedicated sim slots support LTE- Fast charging and 25W charger top with phone. The phone came with 0% charge. Charged fast.- Mobile speakers sound is good, but I prefer external speakers for better bass in music.- Camera is really good. Macro performance is very good - look at skin in tatoo photo and dust perticles in deskphone photo!! (photos of M31 are from other phone). Both front and rear camera support FHD video 3840x2160. I may not require to carry my DSLR everyehere.- Face unlock / figure-print sensor response is good.Not So Good:- Not that thin, but ok.- App lock is not available. You need to download app lock form playstore.-single take camera is working good enough but most of time it take only 3-4 pics and 2-3 short videos.Feedback- Feels good in hand and in use. It is a powerhouse and you feel it.- Will update after few days of use, but don't have any doubt as of now.Go for it without any doubt.

  
"
Ishan Joey,"







  
  
    Impressive Budget Phone
  
",4.0 out of 5 stars,"









  
  
    
  1. Battery lifeI continuously use whatsapp, instagram, music, youtube and browser. The device takes 30 to 35 hours to go from 100% to 3% .As soon as I start gaming, the battery begins to drain rapidly. Continuous gaming means device won't last for even 20 hours.2. SoundSound output of mono speakers is good. Becomes too loud at full volume. Impressive.3. Camera (not explored all features yet)Full resolution photos are impressive. Various features and options available to suit your need.4. RAMPretty fast. Been using for almost a month now.Switching between apps is smooth as butter.Overall: RECOMMENDED if you are looking for a budget phone to be used for 2-3 years.

  
"
Harisha ,"







  
  
    Monstrous  Mobile  😍  😋
  
",5.0 out of 5 stars,"









  
  
    
   M31s is an expectation met smartphone. If I define in one word it is ""Superfluous midranger with High speed performance"".  ""'A Gorgeous Display'"" .I. Battery department is top notch1. 6000 mAh Powerful battery2. 25 watt super fast charging (I personallydon't like charger faster than this as thatwould degrade the battery health rapidly)3. USB C to C charging cable with reversecharging.II. Display : No other brand phone can come close to Samsung one in this category even when it has 60 hertz refresh rate.III. Camera : considering the price I find the both the front and rear cameras to be quiet good. Front one is a 32 MP camera.and in the rear quad setup, the primary sensor is the SONY IMX682 with an f/1.8 lens. The secondary sensor is a 12MP ultra wide lens. And other two are 5MP each depth & macro lens.IV. Side Mounted finger print scanner is absolutely quicker & convenient than the under display ones.(Most importantly presence  of headphone jack is much good work done by samsung 🤣 ) Their is no need to invest in high budget  bluetooth headphones.THIS PHONE IS JUST PURELY FOR INDIAN CONSUMERSSAMSUNG I REALLY  HAS APPRECIATE FOR THIS DEVELOPING M SERIES OF INDIAN CONSUMERS .

  
"
kavimuthukumar,"







  
  
    MS DHONI OF MOBILES (inevitable champ)
  
",4.0 out of 5 stars,"









  
  
    
  I have been using this mobile for 15+days he i have listed the pros and cons as my usage,I came across 3 smartphones Samsung,nokia and now samsung, i upgraded my nokia 6.1plus which is 2 years old....comparing to that mobile this mobile is double the worth.Pros1.Its displayIts the best display i have ever seen,my friend has the pocox2 which is paired with lcd x 120hz but this is best ...lcd 120hz is just a myth m31s display is buttery smooth.2.The battery .Its is giving 10 plus hours screen on timeIm a movie freak. I spend  most of my time watching movies and series and also spend 4 hours in google meet and upto 2 hours of pubg...all this in single charge i charge it only on the next day morning.3.Charging speed ...the charging is not super fast but it charges from 0 to 100 in 1hr 48 mins.4.cameraThe main cam is mind-blowing in day light and the night light is better than thw poco x2 but it can't be used anywhere.5.wideangle camThe main cam and wide angle shots have matching colours in sometimes both look great.the wide angle night mode is simply waste.6.The con material 9611 CHIPSET:9611 IS not the worst and its not the best, but its a myth than 9611 sucks , surfing through insta,fb, youtube ia buttery smooth.7.GamingAll games are running same as like its other competitors it may open after a 5sec delay that's the only change but it gives constant performance from start to endPubg cam be played smooth+extreme to Hdr+High but its not playable i have 6/128 varient. Smooth+ultra and hd +high has no problems8.The one ui. The phone is looking smooth and flappy becoz of the ui on top of it.The problems with its competitors like the redmi and realme are launching the successors within 3 months so there is no valuable updates for the mobile but samsung is taking good care of theri mobiles in updating it.The cons:1.No gorilla 5 protection.2.Dolby atmos only for the headphones3.selfie cam is not upto the mark.4.macro cam is totally waste ,the 2x zoom in main cam is way better than the macro.5.High sar valueThe verdict:If u are the one who plays games for hours and hours go for Snapdragon like 720g and 730g ..but if u are an average gamer who plays pubg for 2 hrs in a day it has no issues.Don't go for higher refresh rate lcd display the sAmoled experience is mind-blowing.If u want a mobile for long term use. just order it.Im completely satisfied.

  
"
Amazon Customer,"







  
  
    Amazing phone with amazing battery, 📷, display
  
",5.0 out of 5 stars,"









  
  
    
  I ordered the phone during Prime Day sale and delivered quite early on 9th August and since then I am using it. The 6•5 inches super AMOLED display make this phone special with wide angle viewing having full screen ratio due to infinite-O- display. The phone's side fingerprint unlock is very much faster. Even face unlocke is much faster. The massive 6000 mAH battery gave me the pleasure of using it fearlessly for the whole day of continuous use and even then 30-40% battery life remain. 64MP quad camera with single take feature as well as performance of selfy camera is quite amazing. Even camera's night performance is impressive. The Exynos 9611 processor works with super fast speed as I have not experienced any lag in the phone while playing the games. The added beauty is it's reverse charging facility as well as 25 watts fast charging support. the phone gave me the experience of theatre like sound quality. This is the best phone in this prize range having the feature of costelier phone.

  
"
santosh sharma,"







  
  
    An Overall Champion Samsung M31s
  
",5.0 out of 5 stars,"









  
  
    
  Samsung Galaxy M31s is a best phone in mid range. It is a super economic phone which has features like premium phones of high range. I am using it for a week. It comes with 64+12+5+5 MP Rear Camera which takes best in class shots. Its 64 MP camera has really good electric image stabilization and Sony CMOS senser gives crisp clear shots and 4k recording at 30 fps. Its signature amoled screen is really awesome. It holds a 6000 mAh battery which gives power to your phone whole day long for gaming, watching movies, playing songs and so on. It's processor is really good. It charges really fast with the in box provided 25W charger. Speakers are really good and Dolby Atmos supported with headset. It's really a great deal for getting such amazing features for such amazing price. It is like paisa wasool phone for me.

  
"
Siddhant D,"







  
  
    Masterpiece by samsung.
  
",5.0 out of 5 stars,"









  
  
    
  Battery life is outstanding.Weight distribution is very nice so it doesn't feel heavy even of it is 200 grams.Rear camera quality is great as it has a sony imx sensor. Front camera is average.Screen is good, The notch for front camera is big compared to other phones.Look and built is classic even if the back is glastic, it look like galaxy S20 from far.Preocessor is little slow but it is great if you are a normal user. Not good for heavy gaming.Overall a good budget phone.

  
"
anil chauhan,"







  
  
    Awesome fon
  
",5.0 out of 5 stars,"









  
  
    
  Great fon...Good cameraGood battery but I expect more backup because 6000mah battery. 1/5 day backup. Day to day uses but I expect 2days backup.

  
"
Chetan Patil,"







  
  
    Manufacture in India (Vocal for Local) - Good initiative towards ""Atmanirbhar Bharat""
  
",5.0 out of 5 stars,"









  
  
    
  Pros1) Monster battery lasting more than 2days with heavy usage.2) Amazing display quality with good aspect ratio.3) Competitive price range - value for money that too having 8gb RAM / 128gb Storage in 20k.4) Good performance.5) Finger print sensor on side bar is really good. Easy to use.6) Single take camera feature is amazing.7) Reverse charging is super feature to have in this price range.8) Loud and clear bass music.9) Manufacture in India (Vocal for Local) - Good initiative towards ""Atmanirbhar Bharat""10) 25w Fast charger. Literally charging phone from 10% to 100% in 15 to 20mins.Cons1) Slightly bulky, but then 6000mah would have that weight anyways.2) Face lock is working slow, should get some software update to fix and improve the performance.Note - The back cover shown in the attached pictures is something bought separately, it goes really well and gives premium look and finish.

  
"
Bijili,"







  
  
    don't buy the Samsung M series mobile
  
",1.0 out of 5 stars,"









  
  
    
  This is the waste product absolutely waste of money within 12 days only the mother gone very very poor quality from Samsung mobile please don't buy m series i seen service center out of 100 members 80 members are facing same issues with M series.  even service center peoples also giving negligent answers I asked my mobile back service center peoples told to me it takes 60 working days.  The service like this in service center so please don't buy ...

  
"
SUMAN GANGOPADHYAY,"







  
  
    M31S a mobile with whom you gonna fall in love !
  
",5.0 out of 5 stars,"









  
  
    
  This is my 2nd Samsung smartphone after Samsung J7(2016). Its an awesome mobile with good camera, UI, battery life of more than a day. Also, I can doing heavy gaming without any lag or flaw till date.The display is super awesome even in sunlight and its a nicely balanced mobile phone even though it weighs 204 gram.Its value for money for any mobile phone between Rs. 20,000 and the most important aspect of this phone is that it is a non-Chinese mobile phone without any unwanted applications and bloatwares. And its completely MADE IN INDIA just like my Samsung J7 2016 edition.Indeed a PAISA WASOOL mobile far far better than Samsung A31.

  
"
Anush Krishna,"







  
  
    I Recommend this.
  
",5.0 out of 5 stars,"









  
  
    
  This is really an amazing Mid range mobile.If you are looking for a non Chinese mobile, I recommend this.Good camera quality in Day light.Above average camera quality in indoor and low light.Compared to the price, this is worth. Though it has an outdated processor Exynos 9611, it has no much lag with it's competitor.Battery life is Amazing.The AMOLED display is really really amazing, best in class display.The infinity O is very small, hence Good screen to body ratio 86.1%

  
"
KVMS,"







  
  
    Overa good mobile. 3.5 rating
  
",4.0 out of 5 stars,"









  
  
    
  I have been using this phone for more than a week now. Overall average phone with a big battery.Battery: having 6000mah is a huge pro for this it lasts more than a dayFingerprint scanner: it is ok I can say, some times it won't read properly we need to try 2-3 times.face recognition also the same it won't recognize fastly it takes some time.Camera: Camer is good, single-shot feature I liked most, as it takes different modes of the photos.  but t takes some time to open the app. When I using Snapchat it won't work that smooth as my old phone(one plus 5) does. it stuck and can see the lags. Being a better sensor it is expected to work fast and smooth.It misses the feature like disabling data for the app, it allows only background data restriction.

  
"
Jay,"







  
  
    M31s is worth the wait!!
  
",5.0 out of 5 stars,"









  
  
    
  I was looking to get a new mobile  since  last 2 months.  Wanting to  not buy anything duplicate  or copy phones and keeping the budget at par,it was a difficult decision to make. Research done Samsung was the obvious choice.  M31s been the latest entry I think the wait has been worthwhile  The quad cameras at the rear are a treat.  Keeping the fingerprint sensor at the side is an intelligent  and ergonomic design  Smooth bevel edges  and the mirage blue color  give the phone an  elegant look.  It is true value for money.  Speed and responsiveness of the application justify the 6GB RAM. I  would say go for it with eyes closed.

  
"
Amazon Customer,"







  
  
    Monster Phone - except Average Processor
  
",4.0 out of 5 stars,"









  
  
    
  Pros -1.Display is awesome one would love this.2. Camera quality is very good.3. Side Fingerprint scanner work very well but it takes 2-3 days to get used to that.4. Have some super cool features such as Blue Light Filter, Music share (Can be used only other phone has similar feature)Cons -1.Processor is very slow. Even one plus 3, 4 years old phone processor was super fast as compared to this one. Probably Ram management is not that good in this phone.2. You cannot remove some preloaded apps in this one even if you want to.3. A bit bulky and thick and after adding cover you may find it as ok ok phone.4. Had to add Nova launcher for customisation. One UI v 2.1 is not that cool if you have gone through using one plus Oxygen or Motorola stock android. One cannot change the opening of apps page from Horizontal to Vertical. Finding the app becomes a bit issues.5. Selfie images are not real and seems one has done some makeup to make them better.

  
"
Anonymous ,"







  
  
    GO For IT
  
",3.0 out of 5 stars,"









  
  
    
  *Detailed Review *Ohkay so in am gonna start with saying in regards with people who want to buy this phone for gaming purpose.So i would recommend  that please look another phone for that because  exynoss is not made for you .Then i am gonna talk about camera.As per a phone worth 20k camera is not worth it in terms of low light images.Talking about Security so i havent received any knox along with it not sure how other people said that they got one. But this phone do have a huge amount of unwanted applications  and UI is not as great as expected  but decent.I am huge huge disappointed with battery life because its draining really fast.Like when i started writing this with usual speed i have seen 2 percent reduction in battery  and my phone doesnt even have many apps its just whatsap and insta nothing much. Still not sure why is it draining.So maybe a scam with 6000 mah branding.Design is decent but indisplay finger print scanner would be appreciated.Because side mounted is slow and dont even talk about  the face unlock.Display is massive and amazing. Sharp colors and pretty amazing display but not sure if i drop it someday then whts gonna happen because its just corning gorilla glass 3.Looks like Samsung is living in 2015.No headphones  no tempered no protection .This is wierd. I mean  customers can atleast expect something out of box insted of charger and sim ejecter tool. Like common. Atlest give us temprory sim protection  .Because it can get scratched so easily .Please Samsung think about customer a bit....Final verdict.Phone is good enough for people like me who are just gonna use social media and netflix on phone and a decent camera use.Please dont expected something else from this.

  
"
conufsed,"







  
  
    It's not a power monster just a ordinary mobile and too heavy.
  
",2.0 out of 5 stars,"









  
  
    
  Battery seems to be draining too fast.Not at all 6000mah feature.Camera is okOverall not very satisfied from samsung.Expectations were very high from brand Samsung.

  
"
Harbhajan Singh,"







  
  
    Better than M31. Improved camera and FP sensor.
  
",4.0 out of 5 stars,"









  
  
    
  * Display (4.5/5) : Super AmOLED. Rating : 4.5/5 for not having higher refresh rate.* Battery and charging (5/5) : 6000mah massive battery charges at 25w in-box charger, takes around 80-90 minutes for 0-100% at phone switched off. Provides around 8 hrs of SoT.* Processors (3.5/5): Exynos 9611 (10nm, 8 cores, 4 at 2.3 GHz, 4 at 1.7 GHz). Not suitable for heavy gaming. Good for average user.Built (3/5): Plastic frame, plastic back, Corning Gorilla Glass 3 at front. Back is glossy, feels oily, and fingerprint magnet and gets scratched easily with coins, key chains in pocket. Samsung should provide backcover in box.Camera (4/5) : Sony's IMX682 noticed to be improved that from M31's Samsung sensor. Lacks details at low light and cropping.Overall good phone at this budget.

  
"
Dipanshu Baraskar,"







  
  
    GO FOR IT, YOU WON'T REGRET. THIS PHONE GIVES EVERYTHING ONE NEEDS IN A DECENT PRICE RANGE
  
",5.0 out of 5 stars,"









  
  
    
  One should definitely go for Samsung M31s, it's made for the young generation and you won't regret this purchase. The fingerprint reader on the side is pretty fast and does not hamper the design. Camrea clicks amazing pictures, esp 64mp and the singletake feature (I've attached some pictures taken in daylight and dawn).You'll love the colors. The in hand feel is very satisfying. And the biggest pro is the mega Battery. I am a decent user and the battery lasts almost 2 days in one complete charge. If you're looking for anything around 20k, go for this one.

  
"
Kapil Kumar Varshney,"







  
  
    Good phone by having all necessary features needed by a common man 😊
  
",5.0 out of 5 stars,"









  
  
    
  I received my Samsung Galaxy M31s (Mirage Black / 8GB / 128 GB) on 18-Aug-20 and writing this review after 1 month of usage.Pros:1. Look wise and colour excellent 5/52. Camera 4/53. Speaker and Sound 5/54. Battery 5/55. Performance 4/5. A common man can not trace out any negative point easily as this phone fulfils all his/her need that is needed by 80-90% of people. Remaining 10-20% would fall under techie category and they would not be satisfied by having sky in their hands too.6. OS Experience 5/5Cons:1. Little bit bulky compare to other phones. But, if your look at other pros then this tiny issue gets nullify.Verdict : Overall phone is very good and value for money. Whatever we paid we got it. No regret at all. Guys if you are a Samsung fan and want to go with 20K budget around, then trust me you would not be disappointed. So, no more thinking and worry ness anymore. Go for it, order and grab it😊

  
"
Prashanth,"







  
  
    THE BEST IN THIS PRICE RANGE
  
",5.0 out of 5 stars,"









  
  
    
  This is the first phone I've bought online and I am extremely happy with the service by Amazon and Samsung.BEST THINGS ABOUT THIS PHONE:> At this price range, the features that Samsung Galaxy M31s offers are top-notch.> The camera quality is quite awesome.> The battery is getting fully charged after 40-45 mins of charging.> The feel of this phone is pretty good too. It is sleek, lightweight and easy to carry.This is the best phone in this price range and I would surely recommend it.

  
"
